review_id,product_id,begin_offset,content,sentiment_score,sentiment_magnitude
2059,1,100,I recently purchased the kindle paperwhite as my wife had issues with my reading lamp.,0.5,0.5
2059,1,187,What a game changer!,0.0,0.0
2059,1,208,It feels almost like reading on real paper but so much more!,0.20000000298023224,0.20000000298023224
2059,1,269,"Features like dictionary and cray, as really revolutionize the experience of reading, plus the ability to take your whole library where ever you go.",0.8999999761581421,0.8999999761581421
2059,1,418,If your on the fence about this just take the plunge.,0.10000000149011612,0.10000000149011612
2059,1,472,It's worth it,0.5,0.5
2060,1,0,I purchased the Kindle Oasis last year and I love it.,0.8999999761581421,0.8999999761581421
2060,1,55,It is light and the screen is crystal clear.,0.30000001192092896,0.30000001192092896
2060,1,101,Since the Oasis is somewhat expensive and I tend to lose things I purchased a Kindle Paperwhite on Prime Day to use  when I am travelling.,0.20000000298023224,0.20000000298023224
2060,1,241,I REGRET THE PURCHASE!,0.0,0.0
2060,1,265,In comparison to the Oasis it is very heavy and cumbersome.,-0.800000011920929,0.800000011920929
2060,1,325,I am not sure when they use the description &#34;lighter than a book&#34; what book they are referring to - it must be the IRS Code and Regs.,-0.30000001192092896,0.30000001192092896
2060,1,467,"The Paperwhite that I received is defective, it has shades of gray and black at the bottom of the screen - basically looks like a cloudy, overcast gray skies.",-0.8999999761581421,0.8999999761581421
2060,1,627,I received a replacement today (original one was received two days ago)  but I have not opened the package as if it is defective I don't want the headache of dealing with Amazon Customer Service.,-0.8999999761581421,0.8999999761581421
2060,1,824,We should be allowed to bill companies for the time we spend dealing with customer service to resolve issues.,-0.20000000298023224,0.20000000298023224
2060,1,935,Note this review is for the white Kindle Paperwhite.<br /><br />08/02/18 - I GAVE UP<br /><br />I ended up returning the replacement Kindle Paperwhite as it had the same issues.,-0.5,0.5
2060,1,1114,I have two others (black with Wifi & Cellular) that I purchased on Prime Day as christmas gifts and I hoping those do not have the same issues when I gift them in December.,0.10000000149011612,0.10000000149011612
2061,1,0,Liked the small size to hold,0.4000000059604645,0.4000000059604645
2062,1,0,Love it!,0.8999999761581421,0.8999999761581421
2063,1,0,just got my new Kindle Paperwhite E-reader  So far I am enjoying it very much.,0.8999999761581421,0.8999999761581421
2063,1,80,It is easy to work with and easy to read.,0.8999999761581421,0.8999999761581421
2063,1,123,I especially love the light feature.,0.800000011920929,0.800000011920929
2063,1,161,I can sit in my recliner at night with little or no light and turn on my kindle and read with no problem at all.,0.4000000059604645,0.4000000059604645
2063,1,275,I plan to use my new kindle and catch up on all of my reading!,0.5,0.5
2064,1,0,I've been trying to fall in love with the my Paperwhite for 6 months.,0.699999988079071,0.699999988079071
2064,1,71,It is awkward to use.,-0.699999988079071,0.699999988079071
2064,1,94,"For me, the lighting makes it more difficult to read than other devices.",-0.20000000298023224,0.20000000298023224
2064,1,168,"I've had a Kindle Fire for years, and the battery life had really diminished.",-0.5,0.5
2064,1,246,Time for a replacement before a trip that would have limitations on when I could charge it.,0.0,0.0
2064,1,339,"Based on the Amazon descriptions and comparisons, I chose the Paperwhite, and wish I had not.<br /><br />CONS:<br />Screen does not rotate.",-0.4000000059604645,0.4000000059604645
2064,1,480,I often turn the screen to horizontal or want the cover to open on the other side.,-0.10000000149011612,0.10000000149011612
2064,1,564,"The Paperwhite limits you to one vertical option for display<br /><br />No audio - While I love to read, I also enjoy audiobooks, especially when travelling.",-0.10000000149011612,0.10000000149011612
2064,1,723,Sadly the Paperwhite has no option to listen to Audible.,-0.20000000298023224,0.20000000298023224
2064,1,781,This seems a significant shortfall.,0.20000000298023224,0.20000000298023224
2064,1,817,The lower priced Kindle Fire works great with Audible.<br /><br />Lighting / print is very particular.,0.800000011920929,0.800000011920929
2064,1,921,It is designed to look at from one angle only.,-0.10000000149011612,0.10000000149011612
2064,1,969,If you shift the angle the print becomes blurry and difficult to read.<br /><br />Advertising has increased to ridiculous.,-0.8999999761581421,0.8999999761581421
2064,1,1093,It takes several steps to get to your book.,-0.30000001192092896,0.30000001192092896
2064,1,1138,"Obviously far more interest in getting you to buy more than to serve as a reader.<br /><br />PROS:<br />The size is nice.<br />Texture of both the front and back is handy for holding.<br /><br />Bottom line, I will pass the Paperwhite along to someone else.",0.6000000238418579,0.6000000238418579
2064,1,1397,I'm going back to the Kindle Fire.,0.20000000298023224,0.20000000298023224
2065,1,0,Love love my paperwhite.,0.8999999761581421,0.8999999761581421
2066,1,0,I'm finally reasonably satisfied with it.,0.800000011920929,0.800000011920929
2066,1,42,I'm an 89 year old and not too technically savvy  so I had a terrible time learning to manage it.,0.0,0.0
2066,1,140,"I loved my original one that when I turned it on a list of all my unread books showed up, and to turn the page I just clicked the button on the side.",0.10000000149011612,0.10000000149011612
2066,1,291,I still have trouble &#34;swiping&#34; the pages ..they jump back and forth and I have trouble at the end of the book transferring to the next one.Unfortunately the original simple one I had froze up and could not be repaired so it was replaced by this one.,-0.800000011920929,0.800000011920929
2066,1,550,I guess maybe I'll have to settle for what I have but I miss my simpler one which I was told is no longer available.,-0.4000000059604645,0.4000000059604645
2066,1,668,I'm sure younger tech savvy people will have no trouble with this one.,0.6000000238418579,0.6000000238418579
2066,1,739,But even this is so much simpler to read than a actual hardback  book.,0.30000001192092896,0.30000001192092896
2066,1,811,Since I read 10-12  books a month my eyes could never do it with an actual book.,-0.4000000059604645,0.4000000059604645
2066,1,892,The large font is great.,0.800000011920929,0.800000011920929
2067,1,0,"Everything you need in a reader, nothing you don’t.",-0.20000000298023224,0.20000000298023224
2067,1,53,Incredible battery life......love it!,0.8999999761581421,0.8999999761581421
2068,1,0,The e-reader has made reading in bed a lot better.,0.20000000298023224,0.20000000298023224
2068,1,51,I can adjust the back light so I do not disturb my wife.,0.4000000059604645,0.4000000059604645
2069,1,0,Nice stuff,0.800000011920929,0.800000011920929
2070,1,0,Light stopped working less than three months after the end of the replacement window,-0.6000000238418579,0.6000000238418579
2071,1,0,"I’m still trying to figure everything out,  but other than that I am really enjoying it.",0.8999999761581421,0.8999999761581421
2071,1,89,Its easy to hold or lay it in your lap.,0.699999988079071,0.699999988079071
2071,1,129,I’ve even read in bed with no trouble at all.,0.4000000059604645,0.4000000059604645
2072,1,0,Needs to be a couple inches bigger without costing twice as much,-0.20000000298023224,0.20000000298023224
2073,1,0,great product that I use for professional and recreational reading,0.8999999761581421,0.8999999761581421
2074,1,0,The only thing I did NOT like is that this was a replacement.,0.0,0.0
2074,1,63,The other one lasted like 3 year.  :),0.20000000298023224,0.20000000298023224
2075,1,0,"Very slow, basic version.",-0.8999999761581421,0.8999999761581421
2075,1,26,Slowly changing the pages.,0.0,0.0
2075,1,53,Totally useless.,-0.8999999761581421,0.8999999761581421
2076,1,0,I love my kindle paper white 💕,0.800000011920929,0.800000011920929
2077,1,0,I wish it was in color.,0.0,0.0
2077,1,24,I own a Nook and it was cheaper than the paperwhite and in color.,0.5,0.5
2078,1,0,My Kindle was a gift from my daughters.,0.5,0.5
2078,1,41,"I asked for it for a Christmas gift, as I had an older style one and really liked using it.",0.699999988079071,0.699999988079071
2078,1,134,I do not like the fact that the control for text size comes up accidentally as often as it does when I swipe to turn the page; I do not like having to readjust the size so often.,-0.30000001192092896,0.30000001192092896
2078,1,314,Can the text size control be taken off the page turning swipe?,-0.10000000149011612,0.10000000149011612
2078,1,378,I do not like not being able to read the titles nor the percentage left of the books I have when I bring up my library in grid form; there is no way I know of to make this better.,-0.800000011920929,0.800000011920929
2078,1,559,"Can the book covers not be presented more clearly and the percentages read not be given in larger size numbers?<br /><br />I love to read, and having a Kindle makes that easy.",-0.20000000298023224,0.20000000298023224
2078,1,736,It's easy to carry in my purse to take for waiting for appointments.,0.699999988079071,0.699999988079071
2078,1,806,It's easy to keep by my bed for reading when I lie down.,0.800000011920929,0.800000011920929
2078,1,864,I like having a Kindle I can read without turning on a lamp.,0.6000000238418579,0.6000000238418579
2078,1,925,"Overall, I like having and using a Kindle.",0.699999988079071,0.699999988079071
2079,1,0,Love my paperwhite kindle!!,0.8999999761581421,0.8999999761581421
2079,1,28,It stays charged forever!,-0.5,0.5
2080,1,0,"Never thought I would love the Kindle, but I do.",0.4000000059604645,0.4000000059604645
2080,1,50,Had it for a few months.,0.0,0.0
2081,1,0,when moving books to a collection they do not leave &#34;my library&#34;,-0.10000000149011612,0.10000000149011612
2082,1,0,This is my 4th kindle reader.,0.4000000059604645,0.4000000059604645
2082,1,30,It’s great!!,0.8999999761581421,0.8999999761581421
2082,1,43,Feel like read a real book.,0.4000000059604645,0.4000000059604645
2083,1,0,"Not sure how long it should live, my last one lasted about 18 months.",0.0,0.0
2083,1,70,Then died I bought this one in 7/17 it died today.,0.0,0.0
2083,1,121,Very upset.,-0.699999988079071,0.699999988079071
2083,1,133,"I love the reader, everything except it's short life.",0.8999999761581421,0.8999999761581421
2083,1,187,I'm very addicted to reading it & only read at night..when it dies with no warning very frustrating.,0.0,0.0
2084,1,0,Great to read when your husband/friend is driving since the screen lights up.,0.800000011920929,0.800000011920929
2085,1,0,Apparently there’s a known problem with the charging port.,-0.4000000059604645,0.4000000059604645
2085,1,60,My kindle will charge with amazon charger if you pull the plug out a bit.,0.4000000059604645,0.4000000059604645
2085,1,135,You have to check it every few minutes as it will stop charging.,-0.30000001192092896,0.30000001192092896
2085,1,201,Called kindle service and I was told that personally the customer service rep doesn’t think the kindle should last more than 2 years.,0.0,0.0
2085,1,335,"I asked what amazon experience is with kindle, rep told me amazon doesn’t know.",-0.5,0.5
2085,1,416,"So 1 star for kindle, minus 5 stars for entertaining, but unhelpful customer service.",-0.8999999761581421,0.8999999761581421
2086,1,0,"I always thought I would hate having a Kindle, but I absolutely love this!",0.8999999761581421,0.8999999761581421
2086,1,75,"I spend less money on books in general, and am able to flip back and forth between novels and chapbooks instantly, without having to carry 3 books at a time in my bag.",0.30000001192092896,0.30000001192092896
2086,1,243,And the battery life is impressive!,0.8999999761581421,0.8999999761581421
2086,1,279,I've had it for a few months and have only had to fully charge my Kindle twice.,-0.20000000298023224,0.20000000298023224
2087,1,0,Great device.,0.800000011920929,0.800000011920929
2087,1,14,Only issue seems to be slight dark discoloration near bottom of screen.,0.699999988079071,0.699999988079071
2087,1,86,Reading around it seems that is a design flaw in the LED placement (hold at extreme angle while turned on and view bottom of screen to see the LED's - the &#34;darkness&#34; appears between them.),-0.4000000059604645,0.4000000059604645
2087,1,283,"Otherwise, just the right size and weight.",0.0,0.0
2088,1,0,I read more now that I can carry a large collection of my books with me.,0.5,0.5
2088,1,73,"This is small, light and compact.",0.4000000059604645,0.4000000059604645
2088,1,107,It doesn’t give off a glare and it’s easy on my eyes.,0.20000000298023224,0.20000000298023224
2088,1,161,"I love and use mine so much, I purchased one for my 12-year-old.",0.800000011920929,0.800000011920929
2088,1,226,We check out books from the library for her and she is pleased.,0.8999999761581421,0.8999999761581421
2088,1,290,I feel so happy when I see her reading her Kindle.,0.800000011920929,0.800000011920929
2088,1,341,It is very convenient.,0.8999999761581421,0.8999999761581421
2088,1,364,Great purchase.,0.800000011920929,0.800000011920929
2089,1,0,Lightweight easy to read,0.800000011920929,0.800000011920929
2090,1,0,"Ok, it took me a little bit to get used to this new Kindle.",0.30000001192092896,0.30000001192092896
2090,1,60,I have always love my oldest and more simple Kindle paper white.,0.8999999761581421,0.8999999761581421
2090,1,125,"What got time for me to get used to, is that the touch screen is very sensitive, like if I touch by mistake the screen the pages change and I don't even know were I was reading last.",-0.800000011920929,0.800000011920929
2090,1,308,I was used to the push the button on the side.,0.0,0.0
2090,1,355,What I love about the new Kindle is that I can read on the beach and I can also read at night time without turning on the lights.,0.800000011920929,0.800000011920929
2090,1,485,Good product.,0.800000011920929,0.800000011920929
2091,1,0,I ABSOLUTELY love my Kindle Paperwhite,0.8999999761581421,0.8999999761581421
2092,1,0,I've upgraded from a 1st gen to this & wow!,0.6000000238418579,0.6000000238418579
2092,1,44,I do wish that the screen was a little brighter in a dark area when no backlight illumination is selected however.,0.0,0.0
2092,1,159,"If all you're looking for is an e-reader, this is the one for you.",0.30000001192092896,0.30000001192092896
2093,1,0,"I've read Kindle books on iPhones, iPads, laptops, and desktops.",0.20000000298023224,0.20000000298023224
2093,1,65,The Paperwhite is far and away the best device for reading.,0.699999988079071,0.699999988079071
2093,1,125,It is the right size.,0.0,0.0
2093,1,147,It's illumination is dead on.,-0.10000000149011612,0.10000000149011612
2093,1,177,The battery lives a long life.,0.4000000059604645,0.4000000059604645
2093,1,208,Would that technology could always provide such an ideal answer.,0.6000000238418579,0.6000000238418579
2094,1,0,i love the size and the lighting.,0.800000011920929,0.800000011920929
2094,1,35,I am unable to pull up all my books that i had in my old kindle so all i can read is the short stories that are in my new one.,-0.6000000238418579,0.6000000238418579
2094,1,163,"i even had the it dept work on it for literally hours and still none of my many, many books have been transferred.",-0.5,0.5
2095,1,0,This is my fourth Kindle.,0.10000000149011612,0.10000000149011612
2095,1,26,I like that I can read without outside lighting.,0.6000000238418579,0.6000000238418579
2095,1,75,I also enjoy the preview for new books on the first page of my Kindle Paperwhite.,0.8999999761581421,0.8999999761581421
2096,1,0,Love this reader.,0.800000011920929,0.800000011920929
2096,1,18,I have a kindle fire & could not read outside because of screen glare.,-0.5,0.5
2096,1,89,"Have had the paperwhite for a short time but love the long battery life, small size to take everywhere & the ability to read in the sun or the dark!",0.800000011920929,0.800000011920929
2097,1,0,Bought for my daughter.,0.20000000298023224,0.20000000298023224
2097,1,24,She loves it and carries it with her everywhere for when she has a spare moment for reading.,0.8999999761581421,0.8999999761581421
2098,1,0,So far I like the small size and the readability of the text.,0.699999988079071,0.699999988079071
2098,1,63,Better than my iPhone and tablet.,0.800000011920929,0.800000011920929
2099,1,0,I love my Kindle Paperwhite.,0.800000011920929,0.800000011920929
2099,1,29,I had an older version and updated on Prime Day.,0.10000000149011612,0.10000000149011612
2099,1,78,It makes  reading  in bed easy because it’s backlit and when you travel you can have many books with you at all times.,0.5,0.5
2099,1,197,I read 3 on my last trip.,0.20000000298023224,0.20000000298023224
2099,1,224,I’ve been hooked on my Paperwhite for years.,0.4000000059604645,0.4000000059604645
2099,1,270,The old one worked perfectly for 5 years  and I expect this one will be too.,0.800000011920929,0.800000011920929
2100,1,0,Not much different than my 5 year old Paperwhite but is faster.t I loved my old one and will continue to love my new one!,0.6000000238418579,0.6000000238418579
2101,1,0,It arrived very timely.. was easy to set up.,0.8999999761581421,0.8999999761581421
2102,1,0,I like everything about this Kindle.,0.800000011920929,0.800000011920929
2102,1,37,It is an amazing little device.,0.8999999761581421,0.8999999761581421
2103,1,0,Why did I wait so long to update!?,-0.20000000298023224,0.20000000298023224
2103,1,36,It is all I expected.,0.10000000149011612,0.10000000149011612
2104,1,0,"I am a senior citizen, and the bright white background is fantastic.",0.8999999761581421,0.8999999761581421
2104,1,70,The battery life is amazing compared to my old Kindle.,0.8999999761581421,0.8999999761581421
2104,1,125,I highly recommend the Paperwhite Kindle to anyone who is experiencing vision problems at any age.,0.8999999761581421,0.8999999761581421
2105,1,0,Lovery everything about this Kindle.,0.20000000298023224,0.20000000298023224
2105,1,37,Best one yet,0.800000011920929,0.800000011920929
2106,1,0,"In the past, I have owned a Nook and an iPad for reading ebooks.",0.30000001192092896,0.30000001192092896
2106,1,65,This is my first Kindle and I love it the most of the 3 e-readers.,0.8999999761581421,0.8999999761581421
2106,1,132,The Paperwhite is fast and easy to use.,0.8999999761581421,0.8999999761581421
2106,1,172,The lengthy battery life puts the other two to shame.,-0.6000000238418579,0.6000000238418579
2107,1,0,Amazon did a great job with this.,0.8999999761581421,0.8999999761581421
2107,1,34,I wanted to read more and I am a minimalist so I wanted to avoid building a bookshelf full of books.,0.4000000059604645,0.4000000059604645
2107,1,135,Here comes the E-Reader.,0.10000000149011612,0.10000000149011612
2107,1,160,I've used it for a few months now and I'm glad I bought it.,0.4000000059604645,0.4000000059604645
2107,1,220,I'm still having to force myself to read (as I did with physical books).,-0.10000000149011612,0.10000000149011612
2107,1,293,It's compact and the battery lasts for more than a month and it has a light.,0.699999988079071,0.699999988079071
2107,1,370,Now if it was waterproof (for pool and hot tub reading it would be perfect).,0.800000011920929,0.800000011920929
2107,1,447,It's easy to read.,0.699999988079071,0.699999988079071
2108,1,0,it's my first kindle and i love it!,0.8999999761581421,0.8999999761581421
2108,1,37,"i do still prefer real books but my eyesight is blurry in the mornings and nights, so the lighted background really helps me out!",0.8999999761581421,0.8999999761581421
2108,1,168,took it to the beach too and could read it clearly!,-0.10000000149011612,0.10000000149011612
2109,1,0,I love this paperwhite E reader.,0.8999999761581421,0.8999999761581421
2109,1,33,Its so easy to use and not too heavy to hold.,0.800000011920929,0.800000011920929
2109,1,79,"I can use it anywhere no matter the light conditions, it works in the dark or in the sun.",0.5,0.5
2109,1,169,I can adjust the smount of back light I have so it's just the amount I need for the conditions I'm in.,0.20000000298023224,0.20000000298023224
2109,1,272,It holds a charge for a long time also.,0.0,0.0
2109,1,312,It can hold lots and lots of books.,0.800000011920929,0.800000011920929
2109,1,348,"It's so easy to take with me anywhere, the beach, dr's office, by the pool, anywhere at all.",0.800000011920929,0.800000011920929
2109,1,441,"When you're traveling it's great to take as many books as you want and not add weight or take up space in your purse or luggage.<br />I have always loved holding a traditional book and it took a while to adjust to this technology, but it has so many advantages that now I love it.",0.800000011920929,0.800000011920929
2109,1,722,I can make the print as large or as small as i want it and chage it as often as i want to.,0.20000000298023224,0.20000000298023224
2109,1,813,"Love being able to highlight passages , as many as I like.",0.8999999761581421,0.8999999761581421
2109,1,872,"When I have finished reading I close it down, when i open it again, I'm right back where I left off, ready to read again<br />Great purchase.",0.800000011920929,0.800000011920929
2110,1,0,my kindle is in japenese and Chinese I am on the phone for over an hour to change to English  this is my fourth kindle???????,-0.6000000238418579,0.6000000238418579
2111,1,0,I love it!,0.8999999761581421,0.8999999761581421
2111,1,11,It’s so light and I can read so much better with it.,0.30000001192092896,0.30000001192092896
2112,1,0,It is a perfect device for avid readers.,0.8999999761581421,0.8999999761581421
2112,1,41,Less distractions.,0.800000011920929,0.800000011920929
2112,1,60,No eye strain and environmentally friendly.,0.6000000238418579,0.6000000238418579
2112,1,104,Although it is not as light as I presumed.,0.0,0.0
2113,1,0,I love this so much that I'm typing this out again because my computer did something weird.,0.800000011920929,0.800000011920929
2113,1,92,I love this product it has reignited my love for reading.,0.8999999761581421,0.8999999761581421
2113,1,150,I'm able to switch between books depending on my mood.,0.5,0.5
2113,1,205,"I also love how it tells you what percent you're at in the book, and how much time it will take for you to finish the chapter that you are on.",0.8999999761581421,0.8999999761581421
2113,1,348,I just absolutely love this kindle.,0.8999999761581421,0.8999999761581421
2114,1,0,I have had two kiindle 2 models for the  past 8 years.,0.0,0.0
2114,1,56,They  have  worked  flawlessly and I  wanted a backlight.,0.8999999761581421,0.8999999761581421
2114,1,114,I'm very happy with  the  unit.,0.800000011920929,0.800000011920929
2114,1,146,"I stick with the kindle reader because the non paperwhite units do not bother my eyes after reading for a couple  of hours, while my phone & tablet are prettier in color, tend to  limit my continuous reading time, my eyes begin to bother me much sooner.",-0.20000000298023224,0.20000000298023224
2114,1,400,"For my use, it's an excellent fit and I would recommend it to any one who may be sensitive to non paperwhite printing.",0.8999999761581421,0.8999999761581421
2115,1,0,It is great to always have something to read at your leisure.,0.8999999761581421,0.8999999761581421
2115,1,63,It is easy to choose books from the extensive Amazon reading list and as many as 10 books can be reserved to read at any time.,0.800000011920929,0.800000011920929
2116,1,0,"I ordered this on September 24th, 2017.",0.0,0.0
2116,1,41,"While on a trip to Ireland (still under warranty), it went totally dead.",-0.20000000298023224,0.20000000298023224
2116,1,115,I tried all the possible scenarios to bring it back to life - no luck.,-0.10000000149011612,0.10000000149011612
2116,1,187,I returned to the USA on September 26th (after the warranty) and it is totally dead.,-0.30000001192092896,0.30000001192092896
2116,1,273,What is my recourse in this situation?,-0.10000000149011612,0.10000000149011612
2117,1,0,Read every day.,0.0,0.0
2117,1,17,"Paperwhite is easy to hold, and easy to read",0.800000011920929,0.800000011920929
2118,1,0,Absolutely love it!!!,0.8999999761581421,0.8999999761581421
2118,1,22,Don't know why I waited so long to get one!,-0.5,0.5
2118,1,66,I take it everywhere with me.,0.0,0.0
2119,1,0,The best e-reader I have owned.,0.8999999761581421,0.8999999761581421
2119,1,33,"Crisp, clear text makes reading easy regardless of the ambient light.",0.8999999761581421,0.8999999761581421
2120,1,0,I am 83 years old and have Arthritis so my activity is limited and I love to read my Kindle it is always with me and I read every chance I get...I love Kindles....,0.800000011920929,0.800000011920929
2121,1,0,Like it very much,0.5,0.5
2122,1,0,"The screen is very readable the backlight is very effective, the resolution is good and the text is very readable.",0.8999999761581421,0.8999999761581421
2122,1,116,The battery lasts a very long time.,0.0,0.0
2122,1,153,"The reader is very light and easy to use.<br /><br />I wish the screen was about an inch bigger diagonally, and I also wish you could have the text going to the edge of the screen.<br /><br />I still prefer hardback books but this is excellent for traveling.",0.8999999761581421,0.8999999761581421
2123,1,0,Very nice!,0.800000011920929,0.800000011920929
2123,1,11,I love to be able to read outside.,0.699999988079071,0.699999988079071
2123,1,46,I just wish there was a browser to search Amazon.,0.0,0.0
2124,1,0,Love the size & weight - love taking all my books with me when I travel.<br />Dislike having to buy a separate charger plug for wall.,0.5,0.5
2125,1,0,The only problem is that it should be 12.9 inches big.,0.699999988079071,0.699999988079071
2126,1,0,Just loved it.,0.800000011920929,0.800000011920929
2126,1,15,Now I can read more with this kindle.,0.6000000238418579,0.6000000238418579
2127,1,0,"Easy to read on, very portable",0.8999999761581421,0.8999999761581421
2128,1,0,Love my new kindle!,0.8999999761581421,0.8999999761581421
2128,1,20,"It works great for outdoor, indoor and night reading.",0.8999999761581421,0.8999999761581421
2128,1,75,"I can make the font bigger or smaller, and the brightness dim or bright.",0.30000001192092896,0.30000001192092896
2128,1,148,It has been a great addition to the house!,0.8999999761581421,0.8999999761581421
2129,1,0,"Love it, my husband has one and now my 8yr old has one to read",0.8999999761581421,0.8999999761581421
2130,1,0,I'm an avid book reader and hesitated a long time before buying a Kindle.,0.4000000059604645,0.4000000059604645
2130,1,74,"If you're like me and hesitating, DO IT.",0.0,0.0
2130,1,115,It's lovely.,0.800000011920929,0.800000011920929
2130,1,128,"I don't really like to carry around a big handbag, this fits right in my small cross-body purse so I can easily bring it with me while commuting on the train, to restaurants, shopping, etc which is all a lot harder to do with normal books.",0.4000000059604645,0.4000000059604645
2130,1,368,Battery life lasts 3-4 full international flights and it makes moving your book collection a lot easier.,0.800000011920929,0.800000011920929
2130,1,473,You can even put your favorite newspapers and magazines on there and see the pictures.,0.699999988079071,0.699999988079071
2130,1,560,It's just great.,0.8999999761581421,0.8999999761581421
2130,1,577,"Think of it like an investment, a little gift to yourself!",0.5,0.5
2131,1,0,I have been an avid reader for many years and have had many e-readers and tablets.,0.5,0.5
2131,1,83,I bought this to upgrade my previous kindle so that I am able to read in low lighting.,0.20000000298023224,0.20000000298023224
2131,1,170,"Therefore, the backlit screen on this reader is exactly what I needed and works great so far.",0.8999999761581421,0.8999999761581421
2132,1,0,I don't own this particular kindle - I got mine used on ebay for $30 in 2016.,0.0,0.0
2132,1,78,"I felt compelled to write a review and attest to the durability and usefulness of this e-reader.<br /><br />Heat, drops, moisture, full discharging, frequent use (by me and previous owner), has yet to kill this thing.",-0.4000000059604645,0.4000000059604645
2132,1,296,"I have had a few freeze ups, but hardware reset always seems to fix it (without losing  any data).<br /><br />I've never enabled any internet connectivity to avoid Amazon ads, and i just transfer my own pdfs/EPUB to the device through USB.<br /><br />Overall a very useful reader that should last a long time and survive considerable abuse.",0.800000011920929,0.800000011920929
2133,1,0,a portable device,0.10000000149011612,0.10000000149011612
2134,1,0,Very easy reading with light.,0.800000011920929,0.800000011920929
2135,1,0,I was a big fan on 7th gen.,0.30000001192092896,0.30000001192092896
2135,1,28,But this model was quite a disappointment.<br /><br />Pros:<br />Good resolution;<br />Screen light;<br /><br />Cons:<br />Materials/build quality feels slightly cheaper;<br />Battery lasts for days even on medium brightness;<br />Poor design;,-0.800000011920929,0.800000011920929
2136,1,0,I have used on for years!,0.20000000298023224,0.20000000298023224
2136,1,26,Long battery life.,0.4000000059604645,0.4000000059604645
2136,1,45,Instant on an off with Feltr cover.,0.10000000149011612,0.10000000149011612
2136,1,81,Love the internal dictionary.,0.800000011920929,0.800000011920929
2137,1,0,Easy to use.,0.8999999761581421,0.8999999761581421
2138,1,0,I have purchased 8 Kindles over the years.,0.0,0.0
2138,1,43,"The Kindle Fire for my sons (so they have apps & can read books), Kindle for myself and then multiple Kindle Paperwhites for myself and my mother.",0.0,0.0
2138,1,190,The Paperwhite is by far the BEST for those who are simply looking for a reading device.,0.8999999761581421,0.8999999761581421
2138,1,279,Easy to use and the backlit screen is amazing.,0.8999999761581421,0.8999999761581421
2138,1,326,No need to use a flashlight to read at night anymore!,0.0,0.0
2138,1,380,"Also, NO GLARE!!!",-0.20000000298023224,0.20000000298023224
2138,1,398,"I can take my Kindle Paperwhite to the beach, park or the back porch and read in the sun without a problem!",0.5,0.5
2138,1,506,Definitely worth the money!,0.8999999761581421,0.8999999761581421
2138,1,534,My first Paperwhite I had for 5yrs and only just replaced it because I had scratched the screen.,-0.4000000059604645,0.4000000059604645
2138,1,631,Other than that it was still in perfect working order.,0.800000011920929,0.800000011920929
2138,1,686,I also have the Kindle Unlimited for the family.,0.6000000238418579,0.6000000238418579
2138,1,735,Well worth the extra money if you have avid readers in your household.,0.8999999761581421,0.8999999761581421
2138,1,806,I NEVER run out of stories to read and have had it for at least 5yrs now!,-0.30000001192092896,0.30000001192092896
2139,1,0,"I'm an avid reader, and I take my Kindle everywhere I go.",0.30000001192092896,0.30000001192092896
2139,1,58,"It is so light, and it fits in my purse.",0.0,0.0
2139,1,99,"Ten minutes waiting here, twenty there -- are no big deal for me.",0.0,0.0
2139,1,165,I pull out my Kindle and read.,0.10000000149011612,0.10000000149011612
2139,1,196,"Great when you have active kids, and you find yourself waiting for them at school or at practice.",0.8999999761581421,0.8999999761581421
2139,1,294,"My favorite time to read is before bed, and I just lower the brightness and read until I get tired.",0.6000000238418579,0.6000000238418579
2139,1,394,"I also love the choice of reading any book from my Amazon collection, which is presently over 500 books.",0.800000011920929,0.800000011920929
2139,1,499,"Sometimes I take a break from one book to read another, depending on my mood.",0.5,0.5
2139,1,577,"Also, I am an English teacher and can switch books in a few seconds opening to the last page read.",-0.30000001192092896,0.30000001192092896
2139,1,676,I love everything about this Kindle.,0.8999999761581421,0.8999999761581421
2139,1,713,"It doesn't have the glare of my iPad, and I can read outside in the bright sunlight.",0.0,0.0
2139,1,798,"The kindle has so many options, including bookmarks, highlighting, vocabulary definitions, and you can change the font size in seconds.",0.800000011920929,0.800000011920929
2139,1,934,Highly recommended device.,0.8999999761581421,0.8999999761581421
2139,1,961,Happy reading!,0.699999988079071,0.699999988079071
2140,1,0,"I travel quite a bit, mostly by train.",0.5,0.5
2140,1,39,"Having a Kindle along for the ride lets me zone out, without carrying the weight of those same books in paper form.",0.20000000298023224,0.20000000298023224
2140,1,155,The same goes while waiting in line for whatever reason.,-0.10000000149011612,0.10000000149011612
2141,1,0,a good size for me.,0.5,0.5
2141,1,21,bought a cover which I love.,0.800000011920929,0.800000011920929
2141,1,51,All is good!!,0.8999999761581421,0.8999999761581421
2142,1,0,Iliked the original paperwhite that I have much better.,0.800000011920929,0.800000011920929
2143,1,0,No complaints!,0.8999999761581421,0.8999999761581421
2143,1,15,"Just buy it, you will be glad you did.",0.30000001192092896,0.30000001192092896
2144,1,0,I love the number of books I can download.,0.800000011920929,0.800000011920929
2144,1,43,It would s very easy to hold and read at night.,0.699999988079071,0.699999988079071
2144,1,91,It is just something My grandson gave me and I love it.,0.8999999761581421,0.8999999761581421
2145,1,0,Love my kindle!,0.8999999761581421,0.8999999761581421
